question_id,question,answer,question_type,source_filenames,source_sections,source_chunk_ids,is_impossible,dataset_split,question_tr,answer_tr
QA0515,"What are the potential consequences of non-compliance with the organization's cybersecurity policies, and how are these consequences determined?","Non-compliance with the organization's cybersecurity policies can result in disciplinary action, ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. The severity of the action is determined based on the seriousness of the breach, with the enforcement process being consistent and impartial.",complex,SANS_Safeguard_Implementation_Management_Policy_April2025.pdf|SANS_Safeguard_Implementation_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,Kuruluşun siber güvenlik politikalarına uymamanın olası sonuçları nelerdir ve bu sonuçlar nasıl belirleniyor?,"Kuruluşun siber güvenlik politikalarına uyulmaması, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar uzanan disiplin cezalarıyla sonuçlanabilir.Eylemin ciddiyeti, ihlalin ciddiyetine göre belirlenir ve icra süreci tutarlı ve tarafsız olur."
QA0516,What are the potential consequences of violating the security policy regarding the use of cryptographic keys?,"Violating the security policy regarding the use of cryptographic keys can result in disciplinary action ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations.  Individuals could also face legal consequences under applicable laws if violations involve illegal activities.",complex,SANS_Acceptable_Encryption_Standard_April2025.pdf|SANS_Acceptable_Encryption_Standard_April2025.pdf,full|full,2|3,False,train,Kriptografik anahtarların kullanımına ilişkin güvenlik politikasını ihlal etmenin olası sonuçları nelerdir?,"Kriptografik anahtarların kullanımına ilişkin güvenlik politikasının ihlal edilmesi, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar uzanan disiplin cezalarıyla sonuçlanabilir.İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler geçerli yasalar kapsamında yasal sonuçlarla da karşılaşabilir."
QA0517,What are the potential consequences for an employee who violates the policy regarding logging and alerting on data loss events in cloud services?,"Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures, including mandatory refresher training, written warnings, temporary suspension of remote access privileges, and, in severe cases, termination of employment or contractual obligations. Individuals could also face legal consequences under applicable laws if violations involve illegal activities.",complex,SANS_Cloud_Service_Provider_Management_Policy_April2025.pdf|SANS_Cloud_Service_Provider_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,Bulut hizmetlerinde veri kaybı olaylarını günlüğe kaydetme ve uyarı vermeyle ilgili politikayı ihlal eden bir çalışan için olası sonuçlar nelerdir?,"Bu politikaya uyulmaması, zorunlu tazeleme eğitimi, yazılı uyarılar, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınması ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshi de dahil olmak üzere, şirketimizin insan kaynakları prosedürlerine uygun olarak disiplin cezasıyla sonuçlanabilir.İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler geçerli yasalar kapsamında yasal sonuçlarla da karşılaşabilir."
QA0518,What are the specific requirements for employee training on cybersecurity best practices?,This policy snippet does not specify the requirements for employee training on cybersecurity best practices.,negative,SANS_Software_Development_Management_Policy_April2025.pdf,Safeguards,0,True,train,Siber güvenlik en iyi uygulamaları konusunda çalışanların eğitimi için özel gereksinimler nelerdir?,"Bu politika pasajı, çalışanların siber güvenlikle ilgili en iyi uygulamalara ilişkin eğitiminin gerekliliklerini belirtmez."
QA0519,What are the specific regulations the organization must comply with when managing data?,The provided policy snippet does not specify the regulations the organization must comply with when managing data.,negative,SANS_Data_Inventory_Management_Policy_April2025.pdf,Safeguards,0,True,train,Verileri yönetirken kuruluşun uyması gereken spesifik düzenlemeler nelerdir?,"Sağlanan politika pasajı, kuruluşun verileri yönetirken uyması gereken düzenlemeleri belirtmez."
QA0520,What is the purpose of maintaining a cybersecurity forensics program?,The cybersecurity forensics program is expected to help the organization detect and respond to cybersecurity incidents.,simple,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,3,False,train,Siber güvenlik adli tıp programını sürdürmenin amacı nedir?,"Siber güvenlik adli tıp programının, kuruluşun siber güvenlik olaylarını tespit etmesine ve bunlara yanıt vermesine yardımcı olması bekleniyor."
QA0521,What are potential consequences of non-compliance with this policy?,"Non-compliance with this policy may result in disciplinary action, ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations.",simple,SANS_Education_Management_Policy_April2025.pdf,Safeguards,2,False,train,Bu politikaya uyulmamasının olası sonuçları nelerdir?,"Bu politikaya uyulmaması, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişen disiplin cezalarıyla sonuçlanabilir."
QA0522,What actions are prohibited when conducting business for <Company Name>?,"Conducting business for <Company Name> is prohibited, even if authorized access is granted. This includes exporting software, technical information, encryption software or technology, violating international or regional export control laws, and engaging in activities that violate sexual harassment or hostile workplace laws.",simple,SANS_Acceptable_Use_Standard_April2025.pdf,Safeguards,4,False,test,<Şirket Adı> için iş yaparken hangi eylemler yasaktır?,"Yetkili erişim verilmiş olsa bile <Şirket Adı> için iş yapmak yasaktır.Buna yazılım, teknik bilgi, şifreleme yazılımı veya teknolojisi ihraç etmek, uluslararası veya bölgesel ihracat kontrol yasalarını ihlal etmek ve cinsel taciz veya düşmanca iş yeri yasalarını ihlal eden faaliyetlerde bulunmak dahildir."
QA0523,Which operating systems are allowed for use on the control system?,"The control system only allows the use of authorized operating system shells, such as Microsoft PowerShell or BASH.",simple,SANS_Software_Management_Policy_April2025.pdf,Safeguards,2,False,test,Kontrol sisteminde hangi işletim sistemlerinin kullanılmasına izin veriliyor?,Kontrol sistemi yalnızca Microsoft PowerShell veya BASH gibi yetkili işletim sistemi kabuklarının kullanımına izin verir.
QA0524,What is the organization's policy regarding workforce member authentication credentials and how is it managed to ensure security?,"The organization's Human Resources (HR) program includes a process for workforce members to return authentication credentials after their work with the organization.  To enhance security, the organization maintains an inventory of each Identity Provider (IDP) it approves and minimizes the number of IDPs it uses. This is achieved through centralized Single Sign On (SSO) solutions whenever possible, and the organization also defines a process to regularly review its IDPs to ensure only authorized access is granted.",complex,SANS_Identity_Management_Policy_April2025.pdf|SANS_Identity_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,test,Kuruluşun iş gücü üyesi kimlik doğrulama kimlik bilgilerine ilişkin politikası nedir ve güvenliğin sağlanması nasıl yönetiliyor?,"Kuruluşun İnsan Kaynakları (İK) programı, iş gücü üyelerinin kuruluşta çalıştıktan sonra kimlik doğrulama bilgilerini iade etmelerine yönelik bir süreç içerir.Güvenliği artırmak için kuruluş, onayladığı her Kimlik Sağlayıcının (IDP) bir envanterini tutar ve kullandığı ÜİYOK sayısını en aza indirir.Bu, mümkün olduğunda merkezi Tek Oturum Açma (SSO) çözümleri aracılığıyla gerçekleştirilir ve kuruluş ayrıca yalnızca yetkili erişimin verildiğinden emin olmak için ÜİYOK'lerini düzenli olarak gözden geçirecek bir süreç tanımlar."
QA0525,Who is responsible for maintaining an inventory of each Identity Provider (IDP) the organization approves?,The organization is responsible for maintaining an inventory of each approved Identity Provider (IDP).,simple,SANS_Identity_Management_Policy_April2025.pdf,Safeguards,1,False,test,Kuruluşun onayladığı her Kimlik Sağlayıcının (IDP) envanterini tutmaktan kim sorumludur?,"Kuruluş, onaylanmış her Kimlik Sağlayıcının (IDP) envanterinin tutulmasından sorumludur."
QA0526,"According to the policies, what are two specific cybersecurity services that must be enabled to ensure the organization's operating systems are secure?","The policies require the organization to enable Data Execution Protection (DEP) and User Account Control (UAC) to enhance the security of its operating systems. These services protect against malicious code execution and unauthorized user actions, respectively.",complex,SANS_Configuration_Management_Policy_April2025.pdf|SANS_Configuration_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,test,"Politikalara göre, kuruluşun işletim sistemlerinin güvenli olmasını sağlamak için etkinleştirilmesi gereken iki spesifik siber güvenlik hizmeti nelerdir?","Politikalar, kuruluşun işletim sistemlerinin güvenliğini artırmak için Veri Yürütme Korumasını (DEP) ve Kullanıcı Hesabı Denetimini (UAC) etkinleştirmesini gerektirir.Bu hizmetler sırasıyla kötü amaçlı kod yürütülmesine ve yetkisiz kullanıcı eylemlerine karşı koruma sağlar."
QA0527,What are the potential consequences for non-compliance with this policy?,"Policy non-compliance may result in disciplinary action, including mandatory training, written warnings, temporary suspension of remote access, and, in severe cases, termination of employment or contractual obligations. Individuals could also face legal consequences under applicable laws.",simple,SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf,Policy Sanctions,0,False,test,Bu politikaya uyulmamasının olası sonuçları nelerdir?,"Politikaya uyulmaması, zorunlu eğitim, yazılı uyarılar, uzaktan erişimin geçici olarak askıya alınması ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshedilmesi dahil olmak üzere disiplin cezalarıyla sonuçlanabilir.Bireyler ayrıca geçerli kanunlar kapsamında hukuki sonuçlarla da karşılaşabilirler."
