qa_id,input_text,target_text,source_standard,source_doc,control_id,question_type,difficulty
QA_SANS_ENC_004,"Soru: Kurum içinde kullanılan şifreleme algoritmalarının belirlenmiş standartlara uygun olması neden gereklidir?","Zayıf veya eski algoritmalar kolayca kırılabilir ve verinin gizliliği tehlikeye girer.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_005,"Soru: Şifreleme anahtarlarının düz metin olarak saklanması neden kesinlikle yasaktır?","Anahtar ele geçirilirse tüm şifreli veriler kolayca çözülebilir; bu, en kritik güvenlik ihlallerinden biridir.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_006,"Soru: Şifreleme anahtarlarının yaşam döngüsü boyunca yönetilmesi neden önemlidir?","Anahtar üretimi, saklama, rotasyon ve imha süreçleri kontrol edilmezse veri güvenliği sağlanamaz.",SANS,Encryption_Policy,SANS_ENC,süreç,orta
QA_SANS_ENC_007,"Soru: Donanımsal güvenlik modüllerinin (HSM) kullanılması neden önerilir?","Anahtarlar korumalı donanım içinde saklanır ve ele geçirilme riski minimuma iner.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_008,"Soru: E-posta iletilerinin şifrelenmesi hangi güvenlik faydasını sağlar?","E-posta içeriğinin üçüncü kişiler tarafından okunmasını engelleyerek gizlilik ve bütünlük sağlar.",SANS,Encryption_Policy,SANS_ENC,tanım,kolay
QA_SANS_ENC_009,"Soru: Şifreleme anahtarlarının düzenli olarak rotasyona tabi tutulması neden gereklidir?","Anahtar sızsa bile geçerlilik süresi kısıtlanarak saldırı etkisi minimize edilir.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_010,"Soru: Şifreleme politikası doğrultusunda hangi veri türlerinin zorunlu olarak şifrelenmesi gerektiğinin belirlenmesi neden önemlidir?","Hangi verilerin kritik olduğu netleşir ve şifreleme kaynakları doğru şekilde kullanılır.",SANS,Encryption_Policy,SANS_ENC,süreç,kolay
QA_SANS_ENC_011,"Soru: Zayıf şifreleme algoritmalarının (MD5, SHA1 gibi) sistemlerde kullanılmaya devam edilmesi neden kritik bir güvenlik açığıdır?","Bu algoritmalar kolayca kırılabilir ve saldırganlar şifreleri veya verileri kısa sürede çözebilir.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_012,"Soru: Mobil cihazlarda depolanan kurumsal verilerin şifrelenmesi neden gereklidir?","Cihaz kaybolduğunda veya çalındığında verilerin yetkisiz kişilerce erişilmesini engeller.",SANS,Encryption_Policy,SANS_ENC,prosedür,kolay
QA_SANS_ENC_013,"Soru: Şifreleme anahtarlarına erişimin rol bazlı yetkilendirme ile sınırlandırılması neden önemlidir?","Yetkisi olmayan kişilerin anahtarları ele geçirmesi engellenir ve saldırı yüzeyi küçültülür.",SANS,Encryption_Policy,SANS_ENC,süreç,orta
QA_SANS_ENC_014,"Soru: Uygulamalarda kullanılan sertifikaların süresinin takip edilmemesi hangi riske yol açar?","Süreleri dolan sertifikalar hizmet kesintisine veya kullanıcıların sahte sertifikalarla kandırılmasına neden olabilir.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_015,"Soru: Veri şifrelemesinde kullanılan anahtarların tek kişi tarafından yönetilmesi neden sakıncalıdır?","Anahtar yönetiminde görev ayrılığı sağlanmazsa iç tehdit riski artar ve hesap verilebilirlik azalır.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_016,"Soru: Şifreleme anahtarlarının güvenli olmayan ortamlarda (ör. e-posta, chat uygulamaları) paylaşılması neden tehlikelidir?","Anahtar üçüncü kişilere sızabilir ve tüm şifreli veri risk altına girer.",SANS,Encryption_Policy,SANS_ENC,risk,kolay
QA_SANS_ENC_017,"Soru: Yedekleme dosyalarının da tıpkı canlı veriler gibi şifrelenmesi neden zorunludur?","Yedekler ele geçirilirse, içerdikleri tüm veriler açığa çıkar ve veri ihlali gerçekleşir.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_018,"Soru: Kurumsal VPN bağlantılarında kullanılan sertifikaların güçlü şifreleme algoritmalarına sahip olması neden önemlidir?","Zayıf sertifika yapıları MITM veya brute-force saldırılarına karşı savunmasız hale gelir.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_019,"Soru: Dosya paylaşım platformlarında hassas verilerin şifrelenmeden paylaşılması neden yasaktır?","Aktarım sırasında veya depolama ortamında veriler üçüncü kişilere sızabilir.",SANS,Encryption_Policy,SANS_ENC,prosedür,kolay
QA_SANS_ENC_020,"Soru: Şifreleme politikası kapsamında çalışanlara düzenli eğitim verilmesi neden gereklidir?","Yanlış anahtar kullanımı, zayıf algoritmalar veya hatalı şifreleme uygulamaları insan hatasından kaynaklanabilir; eğitim riskleri azaltır.",SANS,Encryption_Policy,SANS_ENC,süreç,orta
QA_SANS_ENC_021,"Soru: Anahtar rotasyonu yapılmadığında hangi güvenlik riski ortaya çıkar?","Sızdırılmış bir anahtar uzun süre geçerli kalır ve saldırganlar şifreli veri üzerinde kalıcı erişim elde edebilir.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_022,"Soru: Uygulamalarda kullanılan TLS sertifikalarının otomatik yenileme süreçlerine bağlanması neden önemlidir?","Sertifika süresi dolarsa hizmet kesintileri yaşanır veya kullanıcılar sahte sitelere yönlendirilebilir.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_023,"Soru: Şifreleme anahtarlarının loglara veya hata mesajlarına sızmasını önlemek neden kritiktir?","Loglara sızan anahtarlar saldırganlar tarafından kolayca ele geçirilebilir ve tüm veri seti tehlikeye girer.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_024,"Soru: Kurum içinde kullanılan tüm şifreleme yöntemlerinin merkezi bir politika ile belirlenmesi neden gereklidir?","Tutarsız uygulamalar zayıf algoritma veya yanlış anahtar yönetimi kaynaklı güvenlik açıklarına yol açabilir.",SANS,Encryption_Policy,SANS_ENC,süreç,orta
QA_SANS_ENC_025,"Soru: Hassas veriler şifrelenmeden işleniyorsa hangi risk meydana gelir?","Uygulama belleğinde veya geçici dosyalarda veri düz metin olarak bulunabilir ve saldırganlar tarafından okunabilir.",SANS,Encryption_Policy,SANS_ENC,risk,zor
QA_SANS_ENC_026,"Soru: Kriptografik modüllerin (örn. OpenSSL, BouncyCastle) güncel tutulması neden zorunludur?","Eski versiyonlarda bilinen güvenlik açıkları bulunabilir ve saldırganlar tarafından kolayca istismar edilebilir.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_027,"Soru: Anahtar yönetim sistemine (KMS) erişim denetimlerinin detaylı loglanması neden gereklidir?","Kim, ne zaman, hangi anahtara erişmiş takip edilerek kötüye kullanımlar tespit edilebilir.",SANS,Encryption_Policy,SANS_ENC,süreç,kolay
QA_SANS_ENC_028,"Soru: Anahtarların belirli periyotlarla bütünlük testinden geçirilmesi neden önemlidir?","Bozulmuş veya yetkisizce değiştirilmiş anahtarların tespit edilmesini sağlar ve veri güvenliğini korur.",SANS,Encryption_Policy,SANS_ENC,prosedür,orta
QA_SANS_ENC_029,"Soru: Şifreleme işlemlerinin cihaz performansını etkilememesi için neden uygun algoritma ve anahtar uzunluğu seçilmelidir?","Aşırı uzun anahtarlar sistemi yavaşlatabilir; kısa anahtarlar ise güvenliği zayıflatır.",SANS,Encryption_Policy,SANS_ENC,tanım,orta
QA_SANS_ENC_030,"Soru: Encryption Policy'nin düzenli olarak gözden geçirilmesi neden gereklidir?","Yeni tehdit modelleri, regülasyon değişiklikleri ve teknolojik güncellemeler doğrultusunda politikanın güncel kalmasını sağlar.",SANS,Encryption_Policy,SANS_ENC,süreç,kolay
QA_SCN_PH_001,"Soru: Bir çalışan, banka adına gönderilmiş gibi görünen ve parola güncellemesi isteyen bir e-posta aldığında ne yapmalıdır?","E-postadaki linke tıklamamalı, gönderen adresini kontrol etmeli ve şüpheli ise IT ekibine iletmelidir.",Scenario,Phishing,SNC_PH,risk,kolay
QA_SCN_PH_002,"Soru: Sosyal mühendislik saldırılarında saldırganlar genellikle hangi psikolojik taktikleri kullanır?","Acele ettirme, korkutma, merak uyandırma ve otorite taklidi gibi insan davranışlarını manipüle eden yöntemler kullanılır.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_003,"Soru: Şirket içi bir yöneticiden geldiği iddia edilen ve acil para transferi isteyen bir e-posta neden şüphelidir?","Yöneticiler kriz durumları dışında e-posta ile para transferi istemez; bu tür talepler genellikle iş e-postası taklit edilerek yapılır.",Scenario,Phishing,SNC_PH,risk,zor
QA_SCN_PH_004,"Soru: Kullanıcıya parola süresinin dolduğu ve hemen güncelleme yapması gerektiği söylenen e-postalar hangi saldırı türünde kullanılır?","Bu tür e-postalar kimlik bilgilerini çalmak amacıyla kullanılan credential phishing saldırılarıdır.",Scenario,Phishing,SNC_PH,tanım,kolay
QA_SCN_PH_005,"Soru: Sosyal mühendis bir saldırgan, telefonda IT çalışanı gibi davranarak şifre istemesi durumunda ne yapılmalıdır?","Hiçbir koşulda şifre paylaşılmamalı ve olay güvenlik ekibine bildirilmelidir.",Scenario,Phishing,SNC_PH,prosedür,kolay
QA_SCN_PH_006,"Soru: Zararlı ek içeren phishing e-postalarında genellikle hangi tür dosya formatları kullanılır?","Makrolu Word/Excel belgeleri, sahte PDF'ler ve kötü amaçlı .zip/.exe dosyaları en sık kullanılan formatlardır.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_007,"Soru: Bir kullanıcı, e-postadaki bağlantıya tıkladığında sahte bir giriş ekranı ile karşılaşıyorsa bu ne anlama gelir?","Bu durum saldırganın kimlik bilgilerini çalmaya yönelik bir phishing sayfası kullandığını gösterir.",Scenario,Phishing,SNC_PH,risk,orta
QA_SCN_PH_008,"Soru: Sosyal mühendislik saldırılarında saldırganın kurban hakkında önceden bilgi toplaması hangi aşamadır?","Bu aşamaya ‘reconnaissance’ denir ve saldırgan hedefi daha ikna edici şekilde kandırmak için bilgi toplar.",Scenario,Phishing,SNC_PH,süreç,zor
QA_SCN_PH_009,"Soru: Bir e-postanın gerçek olup olmadığını anlamak için SPF/DKIM/DMARC kayıtlarının kontrol edilmesinin sebebi nedir?","Bu doğrulama mekanizmaları e-postanın yetkili bir gönderici tarafından iletilip iletilmediğini gösterir.",Scenario,Phishing,SNC_PH,prosedür,orta
QA_SCN_PH_010,"Soru: Şirket içinde bir çalışan phishing bağlantısına tıkladığını fark ederse ilk yapması gereken nedir?","Hemen IT veya güvenlik ekibine durumu bildirmeli ve cihazını ağdan ayırmalıdır.",Scenario,Phishing,SNC_PH,prosedür,kolay
QA_SCN_PH_011,"Soru: Spear phishing saldırıları klasik phishing’den nasıl ayrılır?","Spear phishing belirli bir kişiyi veya kurumu hedef alır ve genellikle kişiselleştirilmiş bilgiler içerir.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_012,"Soru: Saldırganların sahte toplantı davetleri göndermesi hangi phishing tekniğine örnektir?","Bu yöntem ‘calendar phishing’ olarak bilinir ve kurbanları kötü amaçlı bağlantılara yönlendirmeyi amaçlar.",Scenario,Phishing,SNC_PH,tanım,kolay
QA_SCN_PH_013,"Soru: Sosyal mühendislik saldırılarında saldırganın 'merak duygusunu' kullanması ne tür e-posta içeriklerinde görülür?","Konu satırı ilgi çekici dosya adları, 'gizli bilgi' gibi ifadeler içerebilir; amaç kişinin tıklamasını sağlamaktır.",Scenario,Phishing,SNC_PH,risk,orta
QA_SCN_PH_014,"Soru: Saldırganlar neden ücretsiz hediye, ödül veya kampanya vaadiyle phishing e-postaları gönderir?","Kullanıcıyı hızlı hareket etmeye teşvik ederek kişisel bilgilerini paylaşmasını hedeflerler.",Scenario,Phishing,SNC_PH,tanım,kolay
QA_SCN_PH_015,"Soru: Bir çalışanın saldırgana yanlışlıkla şirket içi hassas bilgileri göndermesi durumunda ne yapılmalıdır?","Olay derhal bildirilir, veri yayılımı değerlendirilir ve gerekli ise incident response süreci başlatılır.",Scenario,Phishing,SNC_PH,prosedür,zor
QA_SCN_PH_016,"Soru: Sosyal mühendislerin fiziksel erişim sağlamak için kullandığı 'tailgating' tekniği nedir?","Saldırganın yetkili bir kişinin arkasından güvenli alana giriş yapmasıdır.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_017,"Soru: IT çalışanı gibi davranarak şifre sıfırlama talep eden bir saldırgan neden tehlikelidir?","Kimlik doğrulama prosedürleri atlanırsa saldırgan hedef hesabı ele geçirebilir.",Scenario,Phishing,SNC_PH,risk,orta
QA_SCN_PH_018,"Soru: Sosyal mühendislik saldırılarında saldırganların LinkedIn gibi platformları kullanmasının nedeni nedir?","Çalışan bilgilerine ulaşır, görev dağılımını öğrenir ve daha gerçekçi sosyal mühendislik senaryoları oluşturabilir.",Scenario,Phishing,SNC_PH,süreç,kolay
QA_SCN_PH_019,"Soru: Bir phishing e-posta kampanyasında saldırganın kurbanı telefonla araması hangi tekniğe girer?","Bu teknik ‘voice phishing’ veya ‘vishing’ olarak adlandırılır.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_020,"Soru: Bir çalışan şüpheli linki tarayıcıda açmışsa cihazın güvenliği için ne yapılmalıdır?","Cihaz ağdan izole edilmeli, kötü amaçlı yazılım taraması yapılmalı ve olay güvenlik ekibine iletilmelidir.",Scenario,Phishing,SNC_PH,prosedür,zor
QA_SCN_PH_021,"Soru: Bir saldırganın sahte bir kargo takip maili göndermesi hangi amaçla yapılır?","Kullanıcıyı tıklamaya zorlayarak kötü amaçlı yazılım indirtmek veya kimlik bilgilerini çalmak hedeflenir.",Scenario,Phishing,SNC_PH,risk,kolay
QA_SCN_PH_022,"Soru: Sosyal mühendisler neden çalışanların sosyal medya paylaşımlarını inceler?","Çalışanın alışkanlıkları, çalışma düzeni ve zayıf noktaları hakkında bilgi toplayarak hedefli saldırılar geliştirirler.",Scenario,Phishing,SNC_PH,süreç,orta
QA_SCN_PH_023,"Soru: Sahte bir şirket içi bildirim e-postasında genellikle hangi unsurlar bulunur?","Acil eylem çağrısı, tehdit edici dil, sahte bağlantılar ve gerçek görünen gönderici adı yer alabilir.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_024,"Soru: Saldırganlar neden 'invoice' veya 'fatura' konulu phishing e-postalarını sık kullanır?","Bu e-postalar ticari ortamlarda çok gerçekçi görünür ve kullanıcıların ek dosyaları açma ihtimali yüksektir.",Scenario,Phishing,SNC_PH,risk,kolay
QA_SCN_PH_025,"Soru: Bir çalışan, saldırgan tarafından gönderilen sahte toplantı linkine tıklarsa ne tür risklerle karşılaşabilir?","Kimlik bilgisi hırsızlığı, kötü amaçlı yazılım yüklenmesi veya cihazın ele geçirilmesi gibi riskler oluşabilir.",Scenario,Phishing,SNC_PH,risk,zor
QA_SCN_PH_026,"Soru: Sosyal mühendislik saldırılarında 'pretexting' ne anlama gelir?","Saldırganın, kurbanı ikna etmek için sahte bir hikâye veya kimlik oluşturmasıdır.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_027,"Soru: Saldırganın kurbana 'şirkette bir güvenlik ihlali var' diyerek bilgi talep etmesi hangi taktiğe girer?","Bu yöntem korku ve panik yaratarak bilgiyi manipüle etmeye dayanan scare tactics'tir.",Scenario,Phishing,SNC_PH,tanım,zor
QA_SCN_PH_028,"Soru: Kullanıcıların sosyal mühendislik saldırılarına karşı düzenli farkındalık eğitimi almaları neden önemlidir?","Eğitilen kullanıcılar saldırıları daha kolay tanır, riski azaltır ve olayların önüne geçilmesini sağlar.",Scenario,Phishing,SNC_PH,prosedür,kolay
QA_SCN_PH_029,"Soru: Saldırganların QR kod ile phishing (quishing) yapmasının nedeni nedir?","QR kodlar kullanıcıya güven verir ve sahte URL’leri gizleyerek saldırının fark edilmesini zorlaştırır.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_030,"Soru: Şirket içi bir çalışanın kimlik bilgilerini ele geçirmek için saldırganın önce yardım masası çalışanına ulaşması hangi saldırı modeline örnektir?","Bu model multi-stage social engineering’dir; saldırgan birden fazla adım kullanarak nihai hedefine ulaşır.",Scenario,Phishing,SNC_PH,süreç,zor
QA_SCN_PH_031,"Soru: Saldırganların telefonla arayarak 'IT tarafından zorunlu güncelleme yapıyoruz' demesi hangi saldırı tekniğine örnektir?","Bu teknik vishing olarak adlandırılır ve kurbanı manipüle ederek hassas bilgiler elde etmeyi amaçlar.",Scenario,Phishing,SNC_PH,tanım,orta
QA_SCN_PH_032,"Soru: Sosyal mühendis bir saldırgan neden çalışanın doğum günü veya özel günlerini öğrenmeye çalışır?","Parola tahmini, parola reset sorularını yanıtlatma veya güven duygusu oluşturma amacıyla bu bilgiler kullanılır.",Scenario,Phishing,SNC_PH,risk,orta
QA_SCN_PH_033,"Soru: ‘CEO Fraud’ olarak bilinen sosyal mühendislik saldırısının temel özelliği nedir?","Saldırgan üst düzey yönetici gibi davranarak çalışanlardan para transferi veya hassas bilgi talep eder.",Scenario,Phishing,SNC_PH,tanım,zor
QA_SCN_PH_034,"Soru: Sahte bir güvenlik uyarısı penceresiyle kullanıcıdan yazılım yüklemesi istenmesi hangi saldırı türüdür?","Bu saldırı 'rogue software phishing' olarak bilinir ve genellikle kötü amaçlı yazılım yükletir.",Scenario,Phishing,SNC_PH,risk,orta
QA_SCN_PH_035,"Soru: Çalışanın şirket kapısında tanımadığı bir kişiyi içeri alması ne tür bir güvenlik zafiyetine neden olur?","Bu durum tailgating ile fiziki alana yetkisiz erişim sağlanmasına yol açar.",Scenario,Phishing,SNC_PH,prosedür,kolay
QA_SCN_PH_036,"Soru: Sosyal mühendislik saldırılarında kullanılan 'watering hole' tekniği nasıl çalışır?","Saldırgan, hedef kitlenin sık ziyaret ettiği bir siteyi ele geçirir ve kötü amaçlı içerik yükler.",Scenario,Phishing,SNC_PH,tanım,zor
QA_SCN_PH_037,"Soru: Saldırganların sahte SMS mesajlarıyla link göndermesi hangi saldırı türüdür?","Bu teknik smishing olarak adlandırılır ve mobil kullanıcıları hedef alır.",Scenario,Phishing,SNC_PH,tanım,kolay
QA_SCN_PH_038,"Soru: Bir çalışan, kendi hesabından spam e-posta gönderildiğini fark ederse bu neyin göstergesidir?","Hesabın ele geçirilmiş olabileceğini gösterir ve acilen parola değişimi ve IT bildirimi yapılmalıdır.",Scenario,Phishing,SNC_PH,risk,orta
